Participant_ID,Condition,FrontalLeft_Delta_Power,FrontalLeft_Theta_Power,FrontalLeft_LowAlpha_Power,FrontalLeft_HighAlpha_Power,FrontalLeft_LowBeta_Power,FrontalLeft_HighBeta_Power,FrontalLeft_Alpha_Power,FrontalLeft_Beta_Power,FrontalRight_Delta_Power,FrontalRight_Theta_Power,FrontalRight_LowAlpha_Power,FrontalRight_HighAlpha_Power,FrontalRight_LowBeta_Power,FrontalRight_HighBeta_Power,FrontalRight_Alpha_Power,FrontalRight_Beta_Power,OverallFrontal_Delta_Power,OverallFrontal_Theta_Power,OverallFrontal_LowAlpha_Power,OverallFrontal_HighAlpha_Power,OverallFrontal_LowBeta_Power,OverallFrontal_HighBeta_Power,OverallFrontal_Alpha_Power,OverallFrontal_Beta_Power,TemporalLeft_Delta_Power,TemporalLeft_Theta_Power,TemporalLeft_LowAlpha_Power,TemporalLeft_HighAlpha_Power,TemporalLeft_LowBeta_Power,TemporalLeft_HighBeta_Power,TemporalLeft_Alpha_Power,TemporalLeft_Beta_Power,TemporalRight_Delta_Power,TemporalRight_Theta_Power,TemporalRight_LowAlpha_Power,TemporalRight_HighAlpha_Power,TemporalRight_LowBeta_Power,TemporalRight_HighBeta_Power,TemporalRight_Alpha_Power,TemporalRight_Beta_Power,Temporal_Delta_Power,Temporal_Theta_Power,Temporal_LowAlpha_Power,Temporal_HighAlpha_Power,Temporal_LowBeta_Power,Temporal_HighBeta_Power,Temporal_Alpha_Power,Temporal_Beta_Power,Central_Delta_Power,Central_Theta_Power,Central_LowAlpha_Power,Central_HighAlpha_Power,Central_LowBeta_Power,Central_HighBeta_Power,Central_Alpha_Power,Central_Beta_Power,ParietalLeft_Delta_Power,ParietalLeft_Theta_Power,ParietalLeft_LowAlpha_Power,ParietalLeft_HighAlpha_Power,ParietalLeft_LowBeta_Power,ParietalLeft_HighBeta_Power,ParietalLeft_Alpha_Power,ParietalLeft_Beta_Power,ParietalRight_Delta_Power,ParietalRight_Theta_Power,ParietalRight_LowAlpha_Power,ParietalRight_HighAlpha_Power,ParietalRight_LowBeta_Power,ParietalRight_HighBeta_Power,ParietalRight_Alpha_Power,ParietalRight_Beta_Power,Parietal_Delta_Power,Parietal_Theta_Power,Parietal_LowAlpha_Power,Parietal_HighAlpha_Power,Parietal_LowBeta_Power,Parietal_HighBeta_Power,Parietal_Alpha_Power,Parietal_Beta_Power,Occipital_Delta_Power,Occipital_Theta_Power,Occipital_LowAlpha_Power,Occipital_HighAlpha_Power,Occipital_LowBeta_Power,Occipital_HighBeta_Power,Occipital_Alpha_Power,Occipital_Beta_Power,FrontalMidline_Delta_Power,FrontalMidline_Theta_Power,FrontalMidline_LowAlpha_Power,FrontalMidline_HighAlpha_Power,FrontalMidline_LowBeta_Power,FrontalMidline_HighBeta_Power,FrontalMidline_Alpha_Power,FrontalMidline_Beta_Power,Frontal_Alpha_Asymmetry,Alpha_Beta_Ratio,Theta_Beta_Ratio,RightFrontal_Alpha,Theta_Alpha_Ratio,FrontalLeft_SampleEntropy,FrontalLeft_SpectralEntropy,FrontalRight_SampleEntropy,FrontalRight_SpectralEntropy,OverallFrontal_SampleEntropy,OverallFrontal_SpectralEntropy,TemporalLeft_SampleEntropy,TemporalLeft_SpectralEntropy,TemporalRight_SampleEntropy,TemporalRight_SpectralEntropy,Temporal_SampleEntropy,Temporal_SpectralEntropy,Central_SampleEntropy,Central_SpectralEntropy,ParietalLeft_SampleEntropy,ParietalLeft_SpectralEntropy,ParietalRight_SampleEntropy,ParietalRight_SpectralEntropy,Parietal_SampleEntropy,Parietal_SpectralEntropy,Occipital_SampleEntropy,Occipital_SpectralEntropy,FrontalMidline_SampleEntropy,FrontalMidline_SpectralEntropy,Full_Response_Count,Full_Response_Rate_per_min,Full_Mean_Response_Latency_sec,Full_Response_Accuracy,Full_Response_Correct,Full_Response_Incorrect,Full_Response_Usable,Full_RMSSD,Full_Polar_HeartRate_BPM_CLEANED_ABS_Median,Full_Polar_HeartRate_BPM_CLEANED_ABS_Mean,Full_Polar_HeartRate_BPM_CLEANED_ABS_SD,Full_Polar_HeartRate_RR_Interval_CLEANED_ABS_Median,Full_Polar_HeartRate_RR_Interval_CLEANED_ABS_Mean,Full_Polar_HeartRate_RR_Interval_CLEANED_ABS_SD,Full_Shimmer_D36A_GSR_Skin_Conductance_uS_CLEANED_ABS_CLEANED_NK_Median,Full_Shimmer_D36A_GSR_Skin_Conductance_uS_CLEANED_ABS_CLEANED_NK_Mean,Full_Shimmer_D36A_GSR_Skin_Conductance_uS_CLEANED_ABS_CLEANED_NK_SD,Full_Shimmer_D36A_GSR_Skin_Conductance_uS_CLEANED_ABS_CLEANED_NK_EDA_Tonic_Mean,Full_Shimmer_D36A_GSR_Skin_Conductance_uS_CLEANED_ABS_CLEANED_NK_EDA_Tonic_SD,Full_Shimmer_D36A_GSR_Skin_Conductance_uS_CLEANED_ABS_CLEANED_NK_EDA_PeakRate,Full_Shimmer_D36A_GSR_Skin_Conductance_uS_CLEANED_ABS_CLEANED_NK_EDA_PeakHeight_Mean,Full_Shimmer_D36A_GSR_Skin_Conductance_uS_CLEANED_ABS_CLEANED_NK_EDA_PeakHeight_Max,Full_Shimmer_D36A_GSR_Skin_Conductance_uS_CLEANED_ABS_CLEANED_NK_EDA_PeakHeight_Median,Full_Shimmer_D36A_GSR_Skin_Conductance_uS_CLEANED_ABS_CLEANED_NK_EDA_PeakArea,Full_Shimmer_D36A_GSR_Skin_Conductance_uS_CLEANED_ABS_CLEANED_NK_EDA_TotalSCRs,Full_Shimmer_D36A_GSR_Skin_Conductance_uS_CLEANED_ABS_CLEANED_NK_EDA_MeaningfulSCRs,Full_Shimmer_D36A_GSR_Skin_Conductance_uS_CLEANED_ABS_CLEANED_NK_EDA_ProportionMeaningful,Full_Shimmer_D36A_GSR_Skin_Conductance_uS_CLEANED_ABS_CLEANED_NK_LowVar_Flag,Full_Foveal_Corrected_Dilation_Left_CLEANED_ABS_Median,Full_Foveal_Corrected_Dilation_Left_CLEANED_ABS_Mean,Full_Foveal_Corrected_Dilation_Left_CLEANED_ABS_SD,Full_Foveal_Corrected_Dilation_Right_CLEANED_ABS_Median,Full_Foveal_Corrected_Dilation_Right_CLEANED_ABS_Mean,Full_Foveal_Corrected_Dilation_Right_CLEANED_ABS_SD,Full_Inter_Blink_Interval_CLEANED_ABS_Median,Full_Inter_Blink_Interval_CLEANED_ABS_Mean,Full_Inter_Blink_Interval_CLEANED_ABS_SD,Full_Current_Blink_Duration_CLEANED_ABS_Median,Full_Current_Blink_Duration_CLEANED_ABS_Mean,Full_Current_Blink_Duration_CLEANED_ABS_SD,Full_Full_Pupil_Dilation_Mean,Full_Full_Pupil_Dilation_Median,Full_Full_Pupil_Dilation_SD,Full_Full_Pupil_Dilation_Asymmetry,Stress,Calm,Happy,Sad,Pleasure,Arousal,NASA_Mental,NASA_Performance,NASA_Effort,IMI_Interest_Score,IMI_Effort_Score,IMI_Pressure_Score,IMI_Competence_Score,MPS_Phys_Presence_Score,MPS_Social_Presence_Score
1,Post_Exposure_Room_Fixation_Cross,-4.7237,-5.5788,-6.2514,-5.8091,-5.8972,-6.0338,-5.622,-5.6445,-4.8865,-5.6895,-6.3085,-5.8369,-5.823,-5.8911,-5.6508,-5.5395,-4.8245,-5.6454,-6.2874,-5.8317,-5.8578,-5.972,-5.6449,-5.5951,-5.2494,-5.8485,-6.4017,-5.9662,-5.8925,-6.1468,-5.7683,-5.6847,-5.2135,-5.7852,-6.3333,-5.8046,-5.7825,-6.1144,-5.6363,-5.6013,-5.2301,-5.814,-6.3644,-5.8737,-5.8312,-6.1294,-5.6939,-5.6388,-5.3622,-5.9397,-6.4564,-5.8612,-6.0178,-6.2518,-5.7096,-5.7999,-5.387,-5.9095,-6.551,-6.0688,-6.0647,-6.2204,-5.8872,-5.8197,-5.251,-5.8367,-6.4431,-5.9639,-5.9172,-6.1398,-5.7832,-5.6979,-5.3474,-5.8954,-6.5069,-5.9864,-5.998,-6.1888,-5.8165,-5.7661,-5.3254,-5.895,-6.4202,-5.8613,-5.944,-6.2162,-5.7003,-5.741,-5.22,-5.8148,-6.3746,-5.9253,-5.8514,-6.15,-5.736,-5.6585,-0.028855,-0.049781,-0.15626,-5.6508,-0.078818,,4.6296,,4.9411,,4.8026,,5.081,,5.0954,,5.0886,,5.1384,,5.3015,,5.1081,,5.2274,,5.0763,,4.9635,0,0.0,,,0,0,False,6.912180361712765,68.0,69.01208651399492,3.4802081516803924,934.0,906.5120865139947,70.47596364059045,1.7854139403967082,1.7753080411283952,0.0541723291162182,1.773353509075268,0.0463083446831846,,,,,,,,,True,-0.1676941,-0.1821792320223081,0.27977601170418,-0.42800905,-0.4499818617432242,0.2302389150220341,0.3103044,0.3103044,0.0,0.5994989,0.5994964800154875,3.138442881327487e-05,-0.3160805468827662,-0.297851575,0.2550074633631071,0.267664294072313,,,,,,,,,,,,,,,
1,Post_Exposure_Blank_Fixation_Cross,-4.8924,-5.6626,-6.2515,-5.7282,-5.8557,-6.0795,-5.5364,-5.6342,-4.9476,-5.722,-6.2522,-5.7245,-5.8202,-5.9055,-5.536,-5.5431,-4.9444,-5.7042,-6.2464,-5.7359,-5.8361,-6.0016,-5.5403,-5.5923,-5.3285,-5.8642,-6.1911,-5.755,-5.8138,-6.1868,-5.5193,-5.641,-5.2864,-5.8087,-6.0361,-5.6444,-5.6695,-6.1346,-5.3861,-5.523,-5.3058,-5.8341,-6.1027,-5.6933,-5.7319,-6.1586,-5.4441,-5.5749,-5.4391,-5.9442,-6.3471,-5.7531,-5.9827,-6.2707,-5.5823,-5.7781,-5.4557,-5.9399,-6.4239,-5.9176,-5.995,-6.2882,-5.7241,-5.7985,-5.3145,-5.8398,-6.3065,-5.8615,-5.9155,-6.1561,-5.6498,-5.6984,-5.4107,-5.9063,-6.3721,-5.8586,-5.9662,-6.2253,-5.6699,-5.7555,-5.403,-5.9064,-6.2642,-5.7418,-5.897,-6.2472,-5.5463,-5.7141,-5.3004,-5.8478,-6.1985,-5.837,-5.8227,-6.2149,-5.5806,-5.6533,0.00030661,0.052003,-0.19453,-5.536,-0.26722,,4.8887,,5.0907,,5.0082,,5.2447,,5.2647,,5.2552,,5.2312,,5.3445,,5.2795,,5.3058,,5.1968,,5.1806,0,0.0,,,0,0,False,5.113329348500745,64.0,64.11511839708561,0.8788954493176359,960.0,955.6338797814208,36.78282656181024,1.6153541725900702,1.6465985982922788,0.0930681659079916,1.6441378760879015,0.0847728415315494,0.0806451612903225,0.0004288338826396,0.1559487155499212,0.0,0.2658770072365703,5.0,3.0,0.0048387096774193,False,-0.9190979,-0.8976360764161754,0.1593386837975179,-1.029526,-1.0188830897019103,0.1188533920073097,,,,0.5994989,0.5994989000000001,1.110425306311198e-16,-0.9582595830590428,-0.97431195,0.1390960379024138,0.1212470132857349,,,,,,,,,,,,,,,
2,Pre_Exposure_Blank_Fixation_Cross,-3.8596,-4.6478,-4.79,-4.4049,-3.8335,-3.8641,-4.2297,-3.5358,-3.8153,-4.6001,-4.7748,-4.3791,-3.8092,-3.8435,-4.2071,-3.5134,-3.87,-4.6534,-4.8106,-4.4203,-3.8501,-3.8827,-4.2467,-3.5534,-4.1688,-4.7403,-4.7631,-4.3736,-3.8165,-3.8344,-4.2003,-3.5133,-4.0942,-4.6838,-4.7097,-4.3273,-3.7529,-3.7739,-4.1519,-3.4511,-4.1279,-4.7097,-4.7342,-4.3486,-3.7819,-3.8015,-4.1741,-3.4794,-4.0583,-4.6491,-4.5481,-4.0595,-3.5962,-3.6478,-3.912,-3.3096,-4.0162,-4.5547,-4.5867,-4.2074,-3.6277,-3.6517,-4.0321,-3.3276,-3.0961,-3.5971,-3.3061,-2.7664,-2.3204,-2.3632,-2.6333,-2.03,-3.4039,-3.9097,-3.6447,-3.1125,-2.6606,-2.7024,-2.9777,-2.3697,-1.9807,-2.5357,-2.6772,-2.4384,-1.7627,-1.793,-2.2084,-1.4648,-4.4517,-5.1355,-5.2418,-4.8543,-4.2974,-4.3333,-4.6787,-4.0023,0.022552,-0.69321,-1.1331,-4.2071,-0.4568,,4.6725,,4.6927,,4.6896,,4.5469,,4.5575,,4.5525,,4.607,,4.5834,,4.5933,,4.5883,,4.7163,,4.7549,0,0.0,,,0,0,False,9.401253883137318,69.0,68.85813148788927,2.367775674101987,913.0,910.5111670336584,63.214142417871216,0.1839964109272701,0.1936585863702631,0.0833453236267649,0.1930821243322693,0.0648868397523278,0.1114206128133704,0.0005724579593344,0.2236776585884403,0.0,0.4110248148021184,8.0,3.0,0.0041782729805013,False,-0.96832275,-0.9585801012753664,0.2150467447154115,-0.92728425,-0.9230520051376464,0.1970844461845036,0.1898461,0.7551398767729479,0.8185413424598702,0.08648905,0.1226103244205724,0.0953609497101666,-0.9408160532065064,-0.9478035,0.2060655954499576,-0.0355850437738167,,,,,,,,,,,,,,,
2,Pre_Exposure_Room_Fixation_Cross,-3.83,-4.9195,-5.7878,-5.417,-5.485,-5.3223,-5.203,-5.0846,-3.5752,-4.8366,-5.6911,-5.3811,-5.3919,-5.2857,-5.1473,-5.0247,-3.717,-4.9088,-5.762,-5.4148,-5.4513,-5.3216,-5.1933,-5.0705,-4.56,-5.5343,-6.0313,-5.4294,-5.5012,-5.4439,-5.2722,-5.1619,-4.3799,-5.3995,-6.0537,-5.5887,-5.6377,-5.5886,-5.403,-5.3023,-4.4561,-5.4582,-6.0429,-5.5059,-5.5677,-5.5141,-5.3361,-5.2301,-4.3304,-5.471,-6.1469,-5.6131,-5.7994,-5.6888,-5.4458,-5.4295,-4.0707,-5.08,-5.8145,-5.4148,-5.3984,-5.4576,-5.2093,-5.1154,-4.2068,-5.2602,-5.9371,-5.504,-5.5065,-5.4466,-5.3078,-5.1647,-4.1801,-5.212,-5.9236,-5.5028,-5.4969,-5.4877,-5.3036,-5.1811,-4.4155,-5.4345,-6.0931,-5.529,-5.6339,-5.5946,-5.3676,-5.3027,-4.2896,-5.4802,-6.1178,-5.6036,-5.6292,-5.5401,-5.429,-5.272,0.055677,-0.12282,-0.20823,-5.1473,-0.051226,,3.8572,,3.5973,,3.7272,,4.705,,4.4761,,4.5845,,4.1217,,4.0814,,4.4325,,4.1939,,4.293,,3.7267,0,0.0,,,0,0,False,9.762259635942078,66.0,66.8854961832061,1.3754908277953233,931.0,926.4694719622944,64.46552724894771,0.254172763577126,0.3200331647168378,0.2616448551405504,0.3260898481379278,0.242207442871015,0.2543720190779014,0.0037330614891126,0.443121149379428,0.0,2.348095676651844,16.0,13.0,0.0206677265500794,False,0.085868835,0.0957172339317615,0.3092188627041619,0.012413025,0.0123002285154778,0.2742676640571617,0.1914554,1.52984560138027,1.5667691916883435,0.1097333,0.2558640592511813,0.1675425355286089,0.0540087312236196,0.04914093,0.2917432633806618,0.0834170054162836,,,,,,,,,,,,,,,
2,Forest1,-3.0148,-4.5149,-5.3789,-5.1537,-4.8589,-4.7179,-4.8881,-4.4703,-3.399,-4.6026,-5.5284,-5.2273,-5.0062,-4.8345,-4.9926,-4.5994,-3.2006,-4.5756,-5.4614,-5.2033,-4.9391,-4.7849,-4.9514,-4.5427,-3.7021,-4.6995,-5.5181,-5.2114,-4.9531,-4.7778,-4.9773,-4.5452,-3.9634,-4.9437,-5.7613,-5.4696,-5.2191,-5.0511,-5.2332,-4.8155,-3.8201,-4.8109,-5.6292,-5.3282,-5.0729,-4.9003,-5.0933,-4.6666,-3.9503,-4.8578,-5.7294,-5.1088,-4.4933,-4.0161,-4.9628,-3.8869,-3.4571,-4.4685,-5.2561,-4.9577,-4.5286,-4.2181,-4.7224,-4.0321,-3.6695,-4.7707,-5.6023,-5.254,-4.8005,-4.4556,-5.0366,-4.2864,-3.6004,-4.6419,-5.4443,-5.1284,-4.6911,-4.3662,-4.8994,-4.1871,-3.2258,-4.3326,-5.031,-4.9764,-4.3717,-4.0752,-4.647,-3.8879,-3.8598,-4.8115,-5.622,-5.367,-5.0799,-4.924,-5.1122,-4.6833,-0.1045,-0.40867,-0.12824,-4.9926,0.30075,,3.646,,4.0377,,3.9199,,4.4357,,4.5611,,4.5017,,4.2189,,4.8858,,4.0618,,4.4092,,4.3996,,4.6482,0,0.0,,,0,0,False,14.902465737080853,69.0,69.7576115175832,3.114211955990817,902.0,893.01457443212,86.87781595648804,0.5983741599044932,0.5819559586901843,0.193684481146528,0.5806892911965671,0.155664356741376,0.1400560224089636,0.0025871911827248,0.8934137159863209,0.0,4.618136261163788,25.0,16.0,0.0089635854341736,False,0.7083206,0.6695835557762413,0.3759310786530607,0.5609131,0.5613623420130683,0.3884404630038136,0.1914554,0.1914554,0.0,0.1097333,0.1097333,0.0,0.6154729488946549,0.63461685,0.3821857708284371,0.108221213763173,,,,,,,,,,,,,,,
2,HighStress_HighCog_Task,-3.7389,-4.7517,-5.6221,-5.4047,-5.2138,-5.181,-5.1399,-4.8846,-3.7468,-4.7082,-5.6102,-5.443,-5.2785,-5.2175,-5.1575,-4.9339,-3.7761,-4.7606,-5.6413,-5.4403,-5.2544,-5.2086,-5.1689,-4.9182,-4.5409,-5.4102,-6.0113,-5.5703,-5.3288,-5.3608,-5.3896,-5.0335,-3.794,-4.8778,-5.622,-5.4077,-5.2739,-5.4053,-5.1369,-5.0233,-4.0078,-5.0547,-5.7649,-5.4772,-5.2991,-5.3837,-5.2387,-5.0281,-4.5042,-5.417,-6.1256,-5.8218,-5.6833,-5.6255,-5.594,-5.3419,-3.8943,-4.8996,-5.6854,-5.335,-5.028,-5.0018,-5.1167,-4.7013,-3.5758,-4.6676,-5.4451,-5.2429,-5.0884,-5.1695,-4.9663,-4.815,-3.765,-4.8249,-5.6043,-5.3395,-5.1093,-5.1261,-5.089,-4.8048,-3.813,-4.8717,-5.631,-5.392,-5.2167,-5.2885,-5.1326,-4.939,-4.3649,-5.2774,-5.9949,-5.6411,-5.3542,-5.3116,-5.4248,-5.0203,-0.01754,-0.25069,-0.25707,-5.1575,0.14741,,4.1476,,4.208,,4.2278,,5.0944,,4.2374,,4.6433,,4.6534,,4.5381,,4.2118,,4.4582,,4.567,,4.694,30,9.154888538062258,0.0,0.8333333333333334,25,5,True,9.662658998573669,76.0,75.63708733317725,3.5121563852671103,809.0,817.0800749239054,66.366554693016,1.3429153650125705,1.3113902759281484,0.242519708279202,1.309003788283695,0.1322149950378499,0.2660753880266075,0.0085566323515889,1.225170949620069,0.0,15.436164762266388,48.0,43.0,0.0238359201773835,False,0.825882,0.8342940436881325,0.295349060680192,0.8608398,0.861347018300158,0.2846448568145939,0.5463771,2.098105454705612,2.7148207063130543,0.08945055,0.096748729012318,0.0328937214167269,0.8478205309941453,0.8433609,0.289996958747393,-0.0270529746120255,4.0,-5.0,-3.0,5.0,-2.0,-1.0,7.0,3.0,6.0,20.0,22.0,20.0,31.0,3.0,2.6
2,Forest2,-2.891,-4.5733,-5.4461,-5.1932,-5.0728,-4.7583,-4.9398,-4.5791,-3.3348,-4.7504,-5.6878,-5.3729,-5.3296,-4.8632,-5.1495,-4.7284,-3.0881,-4.6726,-5.5656,-5.2826,-5.1919,-4.8106,-5.0431,-4.6524,-4.1319,-5.2692,-5.941,-5.4523,-5.4177,-4.8403,-5.283,-4.7337,-4.2293,-5.4331,-6.0988,-5.6578,-5.6438,-4.9444,-5.4746,-4.8615,-4.1805,-5.3478,-6.0169,-5.5483,-5.522,-4.892,-5.3733,-4.7963,-4.1153,-5.4012,-6.0949,-5.6169,-5.679,-5.111,-5.4452,-5.0022,-3.5055,-4.6397,-5.4886,-5.1646,-5.0248,-4.8562,-4.9376,-4.6223,-3.8753,-5.1758,-5.9453,-5.5149,-5.4591,-5.0127,-5.3267,-4.8731,-3.7026,-4.8851,-5.7119,-5.3543,-5.2408,-4.9485,-5.1401,-4.7616,-3.9516,-5.1345,-5.9216,-5.4866,-5.4693,-5.0644,-5.3017,-4.9139,-3.5535,-4.9201,-5.7421,-5.3747,-5.292,-4.8395,-5.1614,-4.7026,-0.20972,-0.3907,-0.21744,-5.1495,0.2413,,2.8395,,3.3038,,3.0859,,4.2616,,4.1124,,4.1831,,3.5722,,3.8792,,3.6561,,3.7727,,3.6784,,3.2182,0,0.0,,,0,0,False,14.449494713005649,74.0,73.18309512074914,4.257168129686434,844.0,850.6514292742353,99.37566279473296,0.819714266167469,0.7689910811387978,0.1248450404671338,0.7704098510351088,0.0780875505871433,0.1400560224089636,0.0032182795545519,0.8927244719460414,0.0,5.744629004875163,25.0,20.0,0.011204481792717,False,0.4619293,0.4259972290294662,0.4483000008230891,0.55410765,0.5435353735313616,0.3587715629703398,1.536718,3.135529341856629,2.289095060856268,0.08258965,0.0841712420437112,0.0033817727338978,0.4847663012804138,0.508018475,0.4035357818967144,-0.1175381445018953,,,,,,,,,,,,,,,
2,HighStress_LowCog_Task,-3.7833,-4.875,-5.773,-5.5152,-5.1523,-4.5635,-5.2666,-4.4569,-3.6931,-4.6902,-5.6815,-5.4396,-5.1721,-4.5311,-5.1823,-4.4351,-3.7707,-4.807,-5.7546,-5.4942,-5.1731,-4.5445,-5.2455,-4.4461,-4.5741,-5.4697,-6.1014,-5.5747,-5.2895,-4.539,-5.4134,-4.4647,-4.4607,-5.3998,-6.1268,-5.6504,-5.4004,-4.6378,-5.4727,-4.5654,-4.5108,-5.4315,-6.1146,-5.6129,-5.3443,-4.5882,-5.4436,-4.5148,-4.5089,-5.457,-6.2204,-5.837,-5.6353,-4.8214,-5.6323,-4.756,-4.041,-5.0827,-5.865,-5.4409,-5.0573,-4.6763,-5.2477,-4.5161,-4.0716,-5.0889,-5.8782,-5.488,-5.2097,-4.685,-5.2838,-4.5647,-4.1113,-5.1385,-5.9219,-5.5123,-5.1764,-4.6956,-5.3144,-4.5639,-4.369,-5.3239,-6.083,-5.6235,-5.3382,-4.7768,-5.4418,-4.6661,-4.425,-5.4319,-6.2245,-5.7193,-5.2915,-4.5212,-5.5553,-4.4479,0.084337,-0.79947,-0.98405,-5.1823,0.12339,,4.5177,,4.51,,4.5731,,4.9759,,4.8463,,4.9077,,4.8015,,4.8735,,4.6858,,4.7873,,4.8603,,5.1263,92,30.667828125468517,0.0,0.9239130434782608,85,7,True,10.4391402773764,79.0,79.00374531835206,2.090211999641019,782.0,782.6521535580524,53.43904879728424,0.8626836826667175,0.7672002709957149,0.3482561252749084,0.7677011924440573,0.2961966749068728,0.2722222222222222,0.0068464363592392,0.7342325139651941,0.0,12.323585446630569,49.0,39.0,0.0216666666666666,False,0.63059235,0.6073087206257347,0.2511899947997544,0.7829437,0.7712166243419801,0.2146286123344441,0.4724253,2.357164097543942,2.3810025940479096,0.1704355,0.1713085305185082,0.0968239501980465,0.6892626724838574,0.706768025,0.2329093035670992,-0.1636276404947352,2.0,-1.0,0.0,2.0,0.0,0.0,3.0,2.0,3.0,19.0,19.0,15.0,33.0,3.0,2.8
2,Forest3,-3.0954,-4.4289,-5.3081,-5.0573,-4.9084,-4.666,-4.8003,-4.4607,-3.5297,-4.7995,-5.6569,-5.3104,-5.264,-4.8081,-5.0973,-4.6703,-3.2787,-4.5886,-5.4553,-5.1704,-5.0576,-4.7358,-4.929,-4.5584,-3.7109,-4.7534,-5.5692,-5.1857,-5.1413,-4.7765,-4.9796,-4.6152,-4.3628,-5.4511,-6.1013,-5.5783,-5.5521,-4.9033,-5.4146,-4.8111,-3.9394,-4.9905,-5.7711,-5.3489,-5.31,-4.8386,-5.1554,-4.7073,-4.25,-5.4295,-6.0723,-5.5734,-5.6327,-5.0476,-5.4041,-4.9421,-3.4731,-4.5969,-5.419,-5.0963,-4.9082,-4.7342,-4.8645,-4.5011,-4.0844,-5.2119,-5.9079,-5.4677,-5.376,-4.958,-5.2823,-4.8099,-3.734,-4.8595,-5.6505,-5.2937,-5.1329,-4.8562,-5.0759,-4.6627,-3.8648,-4.9647,-5.7208,-5.3289,-5.2597,-4.9671,-5.1267,-4.7808,-3.5023,-4.7304,-5.5256,-5.2178,-5.1277,-4.7803,-4.98,-4.6131,-0.29698,-0.37059,-0.11725,-5.0973,0.24956,,3.3648,,3.6459,,3.5175,,4.3475,,4.376,,4.3625,,4.0076,,4.2956,,4.2222,,4.2558,,4.2233,,3.6314,0,0.0,,,0,0,False,14.994867672515085,74.0,73.96942863166772,4.409083621191264,839.0,845.7427788319629,107.79014495815548,0.6650122245108686,0.627746445616925,0.1633295116228285,0.6251191289095103,0.1238297562795291,0.2407614781634938,0.0046754842528222,0.7116951414706286,0.0,8.350414875540611,43.0,37.0,0.0207166853303471,False,0.6965714,0.6588863672287014,0.4478317003262527,1.492493,1.307247037343265,0.6015620626534265,2.033174,1.3751193940403872,0.6929363151075228,0.2661316,0.2761711056329929,0.0367445923090579,0.9830667022859833,1.0945322,0.5246968814898396,-0.6484989461384276,,,,,,,,,,,,,,,
2,LowStress_LowCog_Task,-3.6216,-4.7422,-5.6462,-5.4834,-5.134,-4.8628,-5.1942,-4.6644,-3.7544,-4.7983,-5.716,-5.5144,-5.2292,-4.9313,-5.2433,-4.7432,-3.7026,-4.7913,-5.6989,-5.5112,-5.1888,-4.9015,-5.2335,-4.7093,-3.9613,-4.9554,-5.7377,-5.408,-5.1701,-4.9932,-5.1809,-4.7637,-4.5312,-5.5031,-6.1896,-5.7674,-5.5089,-5.195,-5.5722,-5.0158,-4.1722,-5.1611,-5.9184,-5.5606,-5.3159,-5.0877,-5.3436,-4.8782,-4.5437,-5.492,-6.219,-5.8881,-5.6643,-5.3273,-5.6664,-5.1545,-3.812,-4.9208,-5.7672,-5.3884,-5.0264,-4.8344,-5.1832,-4.6069,-4.2067,-5.2235,-5.9652,-5.5775,-5.2983,-5.0686,-5.3728,-4.8562,-4.0228,-5.1,-5.9067,-5.5215,-5.191,-4.9739,-5.3173,-4.7566,-4.1591,-5.1537,-5.9198,-5.5746,-5.3027,-5.1211,-5.3553,-4.8918,-3.9495,-5.0794,-5.937,-5.6497,-5.2928,-4.9591,-5.4121,-4.7836,-0.04913,-0.5242,-0.29586,-5.2433,0.33265,,4.4665,,4.4223,,4.426,,4.8741,,4.9033,,4.8895,,4.8351,,4.8005,,4.7604,,4.8627,,4.7188,,4.2546,95,31.67052448844408,0.0,0.9263157894736842,88,7,True,7.69102989529213,82.0,80.31842542968027,5.8898445288372825,757.0,770.8042875623729,78.3875222780783,1.0332449463645177,0.9926841650564068,0.3057778269916087,0.9932721997253852,0.1656866845812338,0.3611111111111111,0.0120913081461597,1.4733166611718551,0.0,21.76435466308758,65.0,59.0,0.0327777777777777,False,0.4687653,0.4733451885136113,0.265839005966629,0.98445895,0.9766334154957652,0.27908705130784,3.775896,5.252721173824909,4.943226077650704,0.070204,0.1138599836296184,0.0855002255672285,0.7249893020046883,0.726612125,0.2724630286372345,-0.503829055712117,0.0,-2.0,-1.0,2.0,0.0,1.0,3.0,1.0,2.0,18.0,22.0,19.0,36.0,3.0,3.4
